time,nagents,births,deaths_age,deaths_starvation,combat_kills,calculate_total_credit_outstanding,calculate_credit_default_rate,calculate_credit_network_metrics,calculate_factional_clustering,calculate_decision_entropy,calculate_gini_coefficient,calculate_wealth_percentiles,calculate_pareto_alpha,calculate_mean_lifespan,calculate_lifespan_inequality,calculate_cultural_initiation_by_tribe,calculate_cultural_entropy,calculate_cultural_diversity,calculate_spatial_segregation,calculate_clustering_coefficient,calculate_trait_summary_stats,calculate_trait_similarity_metrics,count_red_tribe,count_blue_tribe,calculate_tribe_proportions
133,423,564,28,106,57,3303.3579998873015,0.5827186512118019,"Dict{String, Real}(""n_edges"" => 578, ""density"" => 0.0064759727964326125, ""avg_degree"" => 3.3419811320754715, ""n_nodes"" => 423, ""max_degree"" => 161)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.30410672391952653,"Dict(:p25 => 10.84636286462181, :p75 => 16.375, :p50 => 14.53125, :p90 => 20.66578610587361, :p99 => 48.72803195294185, :p95 => 28.72434515625001)",2.9972340338614694,28.099290780141843,0.3592764040098828,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 133, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 133)",3.1781621756388345,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,423,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
134,426,570,29,108,57,3340.670623322125,0.5605749486652978,"Dict{String, Real}(""n_edges"" => 598, ""density"" => 0.006605909969621651, ""avg_degree"" => 3.4051522248243558, ""n_nodes"" => 426, ""max_degree"" => 159)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.30514197261493026,"Dict(:p25 => 11.5, :p75 => 16.375, :p50 => 14.484375, :p90 => 20.47255217874654, :p99 => 48.66705558395387, :p95 => 28.694887902832047)",2.9338540582464523,28.558685446009388,0.35649223302994026,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 145, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 145)",3.169224057741862,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,426,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
135,426,575,30,109,60,3490.4529371231433,0.5262655205348615,"Dict{String, Real}(""n_edges"" => 624, ""density"" => 0.0068931234465617235, ""avg_degree"" => 3.6721311475409837, ""n_nodes"" => 426, ""max_degree"" => 164)","Dict{String, Real}(""total_attacks"" => 3, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 3)",0.0,0.30890561113632176,"Dict(:p25 => 11.232816239810928, :p75 => 16.3125, :p50 => 14.375, :p90 => 22.51959613904593, :p99 => 47.94389399414064, :p95 => 28.669767049255384)",2.6871120219217888,29.02112676056338,0.3522302083416404,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 160, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 160)",3.1926368837614043,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,426,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
136,430,579,30,109,60,3508.537378125243,0.5140977443609023,"Dict{String, Real}(""n_edges"" => 631, ""density"" => 0.006841220794709167, ""avg_degree"" => 3.6937354988399074, ""n_nodes"" => 430, ""max_degree"" => 165)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3047005429118854,"Dict(:p25 => 10.835722031551013, :p75 => 16.010134074324363, :p50 => 14.25, :p90 => 20.692592531871938, :p99 => 44.06874999999999, :p95 => 28.885471875000018)",2.73782224752126,29.74186046511628,0.3466323712056327,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 143, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 143)",3.2390908969622605,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,430,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
137,432,582,30,110,60,3604.7710137961394,0.5032021957913998,"Dict{String, Real}(""n_edges"" => 643, ""density"" => 0.006906848844203833, ""avg_degree"" => 3.8060046189376444, ""n_nodes"" => 432, ""max_degree"" => 166)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3095255172287863,"Dict(:p25 => 10.046890631357103, :p75 => 15.916626562500001, :p50 => 14.3125, :p90 => 21.398849976431286, :p99 => 45.888749999999995, :p95 => 28.978389062500025)",2.7351475080151237,30.50925925925926,0.34044954476479505,"Dict{String, Real}(""red_transmission_rate"" => 0.007518796992481203, ""blue_transmission_rate"" => 0.9924812030075187, ""blue_initiated_transmissions"" => 132, ""red_initiated_transmissions"" => 1, ""total_transmissions"" => 133)",3.1779005376140983,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,431,"Dict(""blue_proportion"" => 0.9976851851851852, ""red_proportion"" => 0.0023148148148148147)"
138,431,588,36,110,61,4327.519731270735,0.5265306122448979,"Dict{String, Real}(""n_edges"" => 731, ""density"" => 0.00788863109048724, ""avg_degree"" => 4.3325635103926095, ""n_nodes"" => 431, ""max_degree"" => 201)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.3082833763338979,"Dict(:p25 => 9.795751197242737, :p75 => 15.769551562500007, :p50 => 14.242334028632296, :p90 => 22.44750000000002, :p99 => 48.334559242167764, :p95 => 28.892590264684042)",2.627911239294688,30.415313225058004,0.3335074342754194,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 146, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 146)",3.211507720608244,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,431,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
139,429,594,39,113,63,2973.6293729023946,0.4202764976958525,"Dict{String, Real}(""n_edges"" => 636, ""density"" => 0.006927651787464872, ""avg_degree"" => 3.678240740740741, ""n_nodes"" => 429, ""max_degree"" => 48)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.3040915833800466,"Dict(:p25 => 10.955129372498543, :p75 => 15.75, :p50 => 14.125, :p90 => 21.537550772384122, :p99 => 50.58058862602308, :p95 => 28.709020533445965)",2.6505109435776606,30.783216783216783,0.32693128467776345,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 148, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 148)",3.2436442827216916,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,429,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
140,430,597,41,113,63,2987.352779629218,0.44414655942806075,"Dict{String, Real}(""n_edges"" => 652, ""density"" => 0.0070689000921559065, ""avg_degree"" => 3.8087557603686637, ""n_nodes"" => 430, ""max_degree"" => 48)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.31364975949802343,"Dict(:p25 => 10.760231375252786, :p75 => 15.7421875, :p50 => 14.202190649414062, :p90 => 21.30396777759905, :p99 => 52.63758065466347, :p95 => 28.744055372009278)",2.621329687028051,31.388372093023257,0.3205878653481997,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 130, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 130)",3.2068464428852366,"Dict{String, Real}(""unique_cultures"" => 44, ""max_possible"" => 2048, ""diversity_ratio"" => 0.021484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,430,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
141,434,602,41,113,64,3099.6695787876715,0.4391304347826087,"Dict{String, Real}(""n_edges"" => 673, ""density"" => 0.007162546162769659, ""avg_degree"" => 3.8789954337899544, ""n_nodes"" => 434, ""max_degree"" => 48)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.3181612923432726,"Dict(:p25 => 10.291517080856373, :p75 => 15.556249999999999, :p50 => 14.102552002527537, :p90 => 22.46212637058517, :p99 => 54.235522813956266, :p95 => 28.953392274355075)",2.413949807981602,31.967741935483872,0.31886318539003766,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 147, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 147)",3.2421626700220254,"Dict{String, Real}(""unique_cultures"" => 46, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0224609375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,434,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
142,435,603,41,113,64,3144.8102691212052,0.43273350471293914,"Dict{String, Real}(""n_edges"" => 685, ""density"" => 0.007256740293447746, ""avg_degree"" => 3.9430523917995446, ""n_nodes"" => 435, ""max_degree"" => 48)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3131071734660431,"Dict(:p25 => 10.835036618551374, :p75 => 15.6875, :p50 => 14.169692234354121, :p90 => 21.62473009836095, :p99 => 54.743038479658246, :p95 => 27.781289398422903)",2.6836891164111263,32.89195402298851,0.3107792762830215,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 141, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 141)",3.251949399588855,"Dict{String, Real}(""unique_cultures"" => 48, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0234375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,435,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
143,435,606,42,113,66,3306.649381678592,0.47019867549668876,"Dict{String, Real}(""n_edges"" => 719, ""density"" => 0.007616928862757561, ""avg_degree"" => 4.109339407744875, ""n_nodes"" => 435, ""max_degree"" => 49)","Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)",0.0,0.32640765157309803,"Dict(:p25 => 10.638668208681011, :p75 => 15.71875, :p50 => 14.25, :p90 => 22.318583882253943, :p99 => 54.743038479658246, :p95 => 28.68819364684831)",2.5444350888732745,33.55632183908046,0.30654196776380616,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 143, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 143)",3.253039042541322,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,435,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
144,438,609,42,113,66,3306.810071382008,0.48063973063973064,"Dict{String, Real}(""n_edges"" => 719, ""density"" => 0.007512826139201488, ""avg_degree"" => 4.0, ""n_nodes"" => 438, ""max_degree"" => 51)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.32752910420762427,"Dict(:p25 => 9.25838543015314, :p75 => 15.797907031250002, :p50 => 14.3125, :p90 => 21.624527672131663, :p99 => 54.35285391019113, :p95 => 27.847390364947902)",2.700913396861823,34.31963470319635,0.3024816464601543,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 149, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 149)",3.243570732087615,"Dict{String, Real}(""unique_cultures"" => 50, ""max_possible"" => 2048, ""diversity_ratio"" => 0.0244140625)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",1,437,"Dict(""blue_proportion"" => 0.997716894977169, ""red_proportion"" => 0.00228310502283105)"
145,437,614,47,113,67,3685.754592735644,0.4175217048145225,"Dict{String, Real}(""n_edges"" => 761, ""density"" => 0.007988159469275502, ""avg_degree"" => 4.246606334841629, ""n_nodes"" => 437, ""max_degree"" => 50)","Dict{String, Real}(""total_attacks"" => 1, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 1)",0.0,0.32969517592155917,"Dict(:p25 => 9.68609676191037, :p75 => 15.875, :p50 => 14.21875, :p90 => 21.826872619646338, :p99 => 49.676065443432435, :p95 => 28.68389340820052)",2.5712622271081815,34.55148741418764,0.2986504175417075,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 119, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 119)",3.1868486068203783,"Dict{String, Real}(""unique_cultures"" => 47, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02294921875)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,437,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
146,442,619,47,113,67,3717.689073547909,0.442845723421263,"Dict{String, Real}(""n_edges"" => 747, ""density"" => 0.007664604303259766, ""avg_degree"" => 4.131991051454139, ""n_nodes"" => 442, ""max_degree"" => 51)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.33360432518902794,"Dict(:p25 => 9.363391213792509, :p75 => 15.7734375, :p50 => 14.3125, :p90 => 21.623993567768046, :p99 => 49.97871711646966, :p95 => 28.745868338012535)",2.5527828541923867,35.14932126696833,0.29827876052583746,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 140, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 140)",3.174769395372228,"Dict{String, Real}(""unique_cultures"" => 49, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02392578125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,442,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
147,441,622,49,113,69,3746.103774678492,0.44346431435445066,"Dict{String, Real}(""n_edges"" => 761, ""density"" => 0.007843743558029272, ""avg_degree"" => 4.116853932584269, ""n_nodes"" => 441, ""max_degree"" => 52)","Dict{String, Real}(""total_attacks"" => 2, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 1.0, ""blue_initiated_attacks"" => 2)",0.0,0.3433694046230993,"Dict(:p25 => 8.15625, :p75 => 15.895095184326177, :p50 => 14.21875, :p90 => 22.250337012737646, :p99 => 50.142375902487196, :p95 => 28.736623052423553)",2.4891951130952754,35.863945578231295,0.29144142904168935,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 1.0, ""blue_initiated_transmissions"" => 128, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 128)",3.1322306465673675,"Dict{String, Real}(""unique_cultures"" => 43, ""max_possible"" => 2048, ""diversity_ratio"" => 0.02099609375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",0,441,"Dict(""blue_proportion"" => 1.0, ""red_proportion"" => 0.0)"
